id_estudiante;Fecha Texto;Hora;Minuto;ap_device_config_name;ap_group;ap_lan_mac;client_device_type;client_radio_mode;client_role;clientrssi;place;operational_mode;Programa;radio_type;signal;snmp_uptime;snr;Hora completa texto
Estudiante 25;29/01/2020;6;24;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Android;n;R_General_SinGP;52;Sala de Estudio Individual p1;n;ISIST_1;bgn;-45;2908121;52;6:24 am
Estudiante 25;29/01/2020;6;29;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Android;n;R_General_SinGP;51;Sala de Estudio Individual p1;n;ISIST_1;bgn;-47;2908421;51;6:29 am
Estudiante 25;29/01/2020;6;34;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Android;n;R_General_SinGP;51;Sala de Estudio Individual p1;n;ISIST_1;bgn;-43;2908721;51;6:34 am
Estudiante 25;29/01/2020;6;39;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Android;n;R_General_SinGP;52;Sala de Estudio Individual p1;n;ISIST_1;bgn;-45;2909021;52;6:39 am
Estudiante 37;5/03/2020;13;48;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Android;n;R_General_SinGP;27;Sala de Estudio Individual p1;n;COMSC_1;bgn;-63;597286;27;1:48 pm
Estudiante 37;5/03/2020;13;50;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Android;n;R_General_SinGP;17;Sala de Estudio Individual p1;n;COMSC_1;bgn;-53;597400;17;1:50 pm
Estudiante 37;5/03/2020;13;53;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Android;n;R_General_SinGP;17;Sala de Estudio Individual p1;n;COMSC_1;bgn;-60;597587;17;1:53 pm
Estudiante 37;5/03/2020;13;55;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Android;n;R_General_SinGP;33;Sala de Estudio Individual p1;n;COMSC_1;bgn;-59;597702;33;1:55 pm
Estudiante 37;5/03/2020;15;23;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Android;n;R_General_SinGP;29;Sala de Estudio Individual p1;n;COMSC_1;bgn;-69;602987;29;3:23 pm
Estudiante 2820;12/03/2020;9;5;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Apple iPhone;ac;R_General;39;Sala de Estudio Individual p1;n;ISIST;bgn;;1185102;39;9:05 am
Estudiante 3405;20/02/2020;17;54;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;ASUS X00BD;n;R_General;21;Sala de Estudio Individual p1;n;ISIST;bgn;-45;4850326;21;5:54 pm
Estudiante 9;13/02/2020;12;34;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Huawei ANE-LX3;n;R_General_SinGP;40;Sala de Estudio Individual p1;n;ISIST_1;bgn;-65;4226325;40;12:34 pm
Estudiante 174;1/03/2020;13;18;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Linux;n;R_General;45;Sala de Estudio Individual p1;n;COMSC;bgn;-51;249872;45;1:18 pm
Estudiante 3758;20/01/2020;7;4;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Linux;n;R_General;7;Sala de Estudio Individual p1;n;ISIST;bgn;-74;2132919;7;7:04 am
Estudiante 3758;20/01/2020;7;9;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Linux;n;R_General;21;Sala de Estudio Individual p1;n;ISIST;bgn;-70;2133219;21;7:09 am
Estudiante 174;1/03/2020;15;13;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;43;Sala de Estudio Individual p1;n;COMSC;bgn;-52;256772;43;3:13 pm
Estudiante 174;1/03/2020;15;15;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;43;Sala de Estudio Individual p1;n;COMSC;bgn;-52;256887;43;3:15 pm
Estudiante 174;1/03/2020;15;18;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;43;Sala de Estudio Individual p1;n;COMSC;bgn;-52;257072;43;3:18 pm
Estudiante 174;1/03/2020;15;20;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;43;Sala de Estudio Individual p1;n;COMSC;bgn;-50;257188;43;3:20 pm
Estudiante 174;1/03/2020;15;23;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;43;Sala de Estudio Individual p1;n;COMSC;bgn;-52;257373;43;3:23 pm
Estudiante 174;1/03/2020;15;25;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;43;Sala de Estudio Individual p1;n;COMSC;bgn;-51;257487;43;3:25 pm
Estudiante 174;1/03/2020;15;28;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;43;Sala de Estudio Individual p1;n;COMSC;bgn;-52;257673;43;3:28 pm
Estudiante 174;1/03/2020;15;30;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;43;Sala de Estudio Individual p1;n;COMSC;bgn;-54;257787;43;3:30 pm
Estudiante 174;1/03/2020;15;33;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;40;Sala de Estudio Individual p1;n;COMSC;bgn;-52;257972;40;3:33 pm
Estudiante 174;1/03/2020;15;35;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;40;Sala de Estudio Individual p1;n;COMSC;bgn;-50;258087;40;3:35 pm
Estudiante 174;1/03/2020;15;38;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;48;Sala de Estudio Individual p1;n;COMSC;bgn;-50;258273;48;3:38 pm
Estudiante 174;1/03/2020;15;40;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;48;Sala de Estudio Individual p1;n;COMSC;bgn;-50;258387;48;3:40 pm
Estudiante 174;1/03/2020;15;43;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;48;Sala de Estudio Individual p1;n;COMSC;bgn;-52;258572;48;3:43 pm
Estudiante 174;1/03/2020;15;45;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;48;Sala de Estudio Individual p1;n;COMSC;bgn;-50;258687;48;3:45 pm
Estudiante 174;1/03/2020;15;48;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;48;Sala de Estudio Individual p1;n;COMSC;bgn;-49;258873;48;3:48 pm
Estudiante 174;1/03/2020;15;50;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;48;Sala de Estudio Individual p1;n;COMSC;bgn;-49;258987;48;3:50 pm
Estudiante 174;1/03/2020;15;53;28.1.3;Biblioteca;04:BD:88:CC:FD:B4;Windows 10;n;R_General;47;Sala de Estudio Individual p1;n;COMSC;bgn;-49;259172;47;3:53 pm
Estudiante 25;23/01/2020;10;14;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Android;n;R_General_SinGP;34;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-62;4707370;34;10:14 am
Estudiante 25;23/01/2020;10;24;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Android;n;R_General_SinGP;29;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-64;4707967;29;10:24 am
Estudiante 25;23/01/2020;10;29;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Android;n;R_General_SinGP;29;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-67;4708268;29;10:29 am
Estudiante 25;23/01/2020;10;34;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Android;n;R_General_SinGP;32;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-66;4708567;32;10:34 am
Estudiante 3405;13/03/2020;13;43;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;ASUS X00BD;n;R_General;27;Sala de Estudio Individual - Personas con Limitacion;n;ISIST;bgn;-96;1288846;27;1:43 pm
Estudiante 3405;18/02/2020;11;39;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;ASUS X00BD;n;R_General;38;Sala de Estudio Individual - Personas con Limitacion;n;ISIST;bgn;-48;6958875;38;11:39 am
Estudiante 3405;29/01/2020;9;44;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;ASUS X00BD;n;R_General;26;Sala de Estudio Individual - Personas con Limitacion;n;ISIST;bgn;-80;5223969;26;9:44 am
Estudiante 35;13/01/2020;18;14;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Huawei TRT-L53;n;R_General_SinGP;36;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-67;3872163;36;6:14 pm
Estudiante 35;28/02/2020;10;13;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Huawei TRT-L53;n;R_General_SinGP;55;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-63;66655;55;10:13 am
Estudiante 35;28/02/2020;10;15;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Huawei TRT-L53;n;R_General_SinGP;55;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-63;66772;55;10:15 am
Estudiante 35;28/02/2020;10;18;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Huawei TRT-L53;n;R_General_SinGP;31;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-66;66958;31;10:18 am
Estudiante 35;28/02/2020;10;20;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Huawei TRT-L53;n;R_General_SinGP;31;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-57;67073;31;10:20 am
Estudiante 35;28/02/2020;10;23;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Huawei TRT-L53;n;R_General_SinGP;34;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-69;67258;34;10:23 am
Estudiante 35;28/02/2020;10;25;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Huawei TRT-L53;n;R_General_SinGP;34;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-73;67373;34;10:25 am
Estudiante 35;28/02/2020;10;28;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Huawei TRT-L53;n;R_General_SinGP;31;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-65;67557;31;10:28 am
Estudiante 35;28/02/2020;10;30;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Huawei TRT-L53;n;R_General_SinGP;31;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-59;67674;31;10:30 am
Estudiante 35;6/03/2020;17;3;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Huawei TRT-L53;n;R_General_SinGP;31;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-62;696054;31;5:03 pm
Estudiante 2390;25/02/2020;14;9;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Linux;n;R_General;16;Sala de Estudio Individual - Personas con Limitacion;n;ISIST;bgn;-80;229828;16;2:09 pm
Estudiante 2797;27/02/2020;12;50;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Linux;n;R_General;46;Sala de Estudio Individual - Personas con Limitacion;n;COMSC;bgn;-66;93249;46;12:50 pm
Estudiante 105;10/02/2020;15;34;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Linux;n;R_General_SinGP;35;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-74;6281772;35;3:34 pm
Estudiante 25;11/03/2020;15;18;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Linux;n;R_General_SinGP;30;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-53;1121747;30;3:18 pm
Estudiante 25;11/03/2020;15;23;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Linux;n;R_General_SinGP;30;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-51;1122048;30;3:23 pm
Estudiante 25;11/03/2020;15;25;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Linux;n;R_General_SinGP;30;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-63;1122162;30;3:25 pm
Estudiante 25;21/01/2020;9;4;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Linux;n;R_General_SinGP;28;Sala de Estudio Individual - Personas con Limitacion;n;ISIST_1;bgn;-68;4530371;28;9:04 am
Estudiante 342;26/02/2020;15;48;28.1.4;Biblioteca;04:BD:88:CC:FD:EE;Linux;n;R_General_SinGP;56;Sala de Estudio Individual - Personas con Limitacion;n;COMSC;bgn;-76;17536;56;3:48 pm
Estudiante 174;28/02/2020;15;43;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General;42;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-37;79815;42;3:43 pm
Estudiante 342;11/02/2020;13;44;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;26;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-68;6361635;26;1:44 pm
Estudiante 105;19/02/2020;17;14;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;36;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-40;7065371;36;5:14 pm
Estudiante 105;19/02/2020;17;19;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;49;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-43;7065668;49;5:19 pm
Estudiante 105;19/02/2020;17;24;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;52;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-43;7065969;52;5:24 pm
Estudiante 105;19/02/2020;17;29;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;57;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-37;7066269;57;5:29 pm
Estudiante 105;19/02/2020;17;34;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;56;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-37;7066597;56;5:34 pm
Estudiante 105;19/02/2020;17;39;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;56;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-40;7066873;56;5:39 pm
Estudiante 105;19/02/2020;17;44;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;56;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-40;7067169;56;5:44 pm
Estudiante 105;19/02/2020;17;49;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;59;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-39;7067467;59;5:49 pm
Estudiante 105;19/02/2020;17;54;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;56;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-41;7067770;56;5:54 pm
Estudiante 105;19/02/2020;17;59;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;55;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-41;7068070;55;5:59 pm
Estudiante 105;19/02/2020;18;4;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;56;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-45;7068375;56;6:04 pm
Estudiante 105;19/02/2020;18;9;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;49;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-43;7068668;49;6:09 pm
Estudiante 105;19/02/2020;18;14;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;51;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-44;7068968;51;6:14 pm
Estudiante 105;19/02/2020;18;19;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;54;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-40;7069271;54;6:19 pm
Estudiante 105;19/02/2020;18;24;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;59;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-41;7069568;59;6:24 pm
Estudiante 105;19/02/2020;18;29;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;55;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-40;7069868;55;6:29 pm
Estudiante 105;19/02/2020;18;34;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;56;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-42;7070167;56;6:34 pm
Estudiante 105;19/02/2020;18;39;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;56;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-40;7070467;56;6:39 pm
Estudiante 105;19/02/2020;18;44;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;56;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-40;7070780;56;6:44 pm
Estudiante 105;19/02/2020;18;59;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;57;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-38;7071667;57;6:59 pm
Estudiante 105;19/02/2020;19;4;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;55;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-42;7071970;55;7:04 pm
Estudiante 105;19/02/2020;19;19;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;59;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-39;7072866;59;7:19 pm
Estudiante 105;19/02/2020;19;24;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;54;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-41;7073168;54;7:24 pm
Estudiante 105;19/02/2020;19;34;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;59;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-37;7073767;59;7:34 pm
Estudiante 105;19/02/2020;19;39;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;59;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-37;7074066;59;7:39 pm
Estudiante 105;19/02/2020;19;44;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;53;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-42;7074365;53;7:44 pm
Estudiante 105;19/02/2020;19;54;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;58;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-39;7074965;58;7:54 pm
Estudiante 105;19/02/2020;19;59;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;55;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-42;7075269;55;7:59 pm
Estudiante 342;22/01/2020;17;29;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;38;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-70;4647061;38;5:29 pm
Estudiante 342;22/01/2020;17;39;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;41;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-55;4647662;41;5:39 pm
Estudiante 342;22/01/2020;17;44;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;40;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-56;4647962;40;5:44 pm
Estudiante 342;22/01/2020;17;49;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;42;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-56;4648263;42;5:49 pm
Estudiante 342;22/01/2020;17;54;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;41;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-54;4648564;41;5:54 pm
Estudiante 342;24/02/2020;19;53;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;25;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-61;162953;25;7:53 pm
Estudiante 342;25/02/2020;9;34;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;20;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-74;212234;20;9:34 am
Estudiante 105;5/02/2020;15;49;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;40;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-55;5850673;40;3:49 pm
Estudiante 342;5/02/2020;16;59;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;33;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-46;5854866;33;4:59 pm
Estudiante 342;5/02/2020;17;4;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;50;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-47;5855167;50;5:04 pm
Estudiante 342;5/02/2020;17;19;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;31;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-52;5856065;31;5:19 pm
Estudiante 342;5/02/2020;17;24;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;47;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-57;5856365;47;5:24 pm
Estudiante 342;5/02/2020;17;29;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;48;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-59;5856665;48;5:29 pm
Estudiante 342;5/02/2020;17;34;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;37;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-50;5856965;37;5:34 pm
Estudiante 342;5/02/2020;17;39;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;45;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-54;5857269;45;5:39 pm
Estudiante 342;5/02/2020;17;44;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;43;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-48;5857594;43;5:44 pm
Estudiante 342;5/02/2020;17;49;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;47;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-49;5857917;47;5:49 pm
Estudiante 342;5/02/2020;17;54;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;46;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-53;5858167;46;5:54 pm
Estudiante 342;5/02/2020;17;59;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;R_General_SinGP;44;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-71;5858466;44;5:59 pm
Estudiante 2797;26/02/2020;11;50;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;Role_Invitados;42;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-63;3449;42;11:50 am
Estudiante 2797;26/02/2020;11;53;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;Role_Invitados;42;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-58;3630;42;11:53 am
Estudiante 2797;26/02/2020;11;55;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;Role_Invitados;42;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-56;3745;42;11:55 am
Estudiante 2797;26/02/2020;12;10;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Android;n;Role_Invitados;42;Salas Privadas de Estudio en Grupo;n;COMSC;bgn;-56;4646;42;12:10 pm
Estudiante 9;15/01/2020;10;44;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Apple iPhone;ac;logon;26;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-70;4017961;26;10:44 am
Estudiante 3405;11/02/2020;14;29;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;ASUS X00BD;n;R_General;26;Salas Privadas de Estudio en Grupo;n;ISIST;bgn;-68;6364300;26;2:29 pm
Estudiante 9;15/01/2020;10;34;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Huawei ANE-LX3;n;R_General_SinGP;25;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-76;4017360;25;10:34 am
Estudiante 9;15/01/2020;10;39;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Huawei ANE-LX3;n;R_General_SinGP;20;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-73;4017662;20;10:39 am
Estudiante 35;21/01/2020;13;54;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Huawei TRT-L53;n;R_General_SinGP;24;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-69;4547766;24;1:54 pm
Estudiante 35;21/01/2020;13;59;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Huawei TRT-L53;n;R_General_SinGP;25;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-96;4548065;25;1:59 pm
Estudiante 35;24/01/2020;14;19;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Huawei TRT-L53;n;R_General_SinGP;44;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-56;4808466;44;2:19 pm
Estudiante 35;24/02/2020;7;19;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Huawei TRT-L53;n;R_General_SinGP;29;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-48;117729;29;7:19 am
Estudiante 35;24/02/2020;7;23;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Huawei TRT-L53;n;R_General_SinGP;29;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-39;117914;29;7:23 am
Estudiante 35;24/02/2020;7;24;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Huawei TRT-L53;n;R_General_SinGP;29;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-49;118028;29;7:24 am
Estudiante 35;24/02/2020;7;29;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Huawei TRT-L53;n;R_General_SinGP;8;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-53;118330;8;7:29 am
Estudiante 35;24/02/2020;7;33;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Huawei TRT-L53;n;R_General_SinGP;48;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-42;118513;48;7:33 am
Estudiante 35;24/02/2020;7;34;28.2.1_184983;Biblioteca;84:D4:7E:CE:9F:EE;Huawei TRT-L53;n;R_General_SinGP;48;Salas Privadas de Estudio en Grupo;n;ISIST_1;bgn;-43;118626;48;7:34 am
